Lib Dems,unanswered the,say,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
Dems,the Lib,say,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Sir Alan,NA,Budds inquiry,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Sir Alan Budd,NA,inquiry linked,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0
Alan,Sir,Budds inquiry,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
Alan Budd,Sir,inquiry linked,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0
Budd,Sir Alan,inquiry linked,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0
Mr Blunkett,say whether,had treated,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
Blunkett,whether Mr,had treated,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Lib,NA,Dem spokesman,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Lib Dem,NA,spokesman Mark,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Dem,Lib,spokesman Mark,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Mark,Dem spokesman,Oaten said,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
Mark Oaten,Dem spokesman,said the,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oaten,spokesman Mark,said the,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
News,told BBC,Im extremely,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Im,BBC News,extremely concerned,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Mr Oaten,NA,said people,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Oaten,Mr,said people,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
Sir Alan,mystified why,inquiry failed,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
Alan,why Sir,inquiry failed,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
So,NA,we do,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tories,The,criticised the,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lib,criticised the,Dem stance,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Lib Dem,criticised the,stance saying,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dem,the Lib,stance saying,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Mr Oaten,stance saying,had initially,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oaten,saying Mr,had initially,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mr Blunkett,he accepted,word unless,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Blunkett,accepted Mr,word unless,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lib,But,Dem officials,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lib Dem,But,officials say,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Dem,But Lib,officials say,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Mr Oaten,officials say,was speaking,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Oaten,say Mr,was speaking,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nine,on embassies,overseas embassies,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Foreign,money UK,Secretary Jack,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Foreign Secretary,money UK,Jack Straw,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
Foreign Secretary Jack,money UK,Straw has,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Foreign Secretary Jack Straw,money UK,has announced,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Secretary,UK Foreign,Jack Straw,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Secretary Jack,UK Foreign,Straw has,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
Secretary Jack Straw,UK Foreign,has announced,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
Jack,Foreign Secretary,Straw has,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
Jack Straw,Foreign Secretary,has announced,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Straw,Secretary Jack,has announced,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Bahamas,The,East Timor,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
East,The Bahamas,Timor Madagascar,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
East Timor,The Bahamas,Madagascar and,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Timor,Bahamas East,Madagascar and,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,East Timor,and Swaziland,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Swaziland,Madagascar and,are among,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,NA,diplomatic posts,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr Straw,NA,said the,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
Straw,Mr,said the,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
Honorary,NA,consuls will,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
Nine,NA,consulates or,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
Europe,mostly in,and America,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
America,Europe and,NA,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
Dallas,They include,in the,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
Bordeaux,the US,in France,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
France,Bordeaux in,and Oporto,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
Oporto,France and,in Portugal,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
Portugal,Oporto in,with local,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Some,NA,of the,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
Mr Straw,written statement,said The,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Straw,statement Mr,said The,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foreign,with the,and Commonwealth,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Commonwealth,Foreign and,Offices strategic,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Commonwealth Office,Foreign and,strategic priorities,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Office,and Commonwealth,strategic priorities,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Some,NA,of the,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Africa,In,for instance,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Nairobi,post in,to help,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
Nigeria,one in,to cover,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
Pretoria,one in,to cover,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
Maseru,as covering,and Mbabane,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Mbabane,Maseru and,NA,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Foreign,The,Office currently,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Foreign Office,The,currently has,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Office,The Foreign,currently has,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UKbased,6 100,staff,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Baghdad,missions on,and Basra,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
Basra,Baghdad and,in Iraq,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Iraq,Basra in,Kabul in,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Kabul,in Iraq,in Afghanistan,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Afghanistan,Kabul in,and Pyongyang,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Pyongyang,Afghanistan and,in North,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
North,Pyongyang in,Korea since,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
North Korea,Pyongyang in,since 1997,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Korea,in North,since 1997,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Since,NA,1997 10,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wednesday,excluding,cuts,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Shadow,NA,foreign secretary,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,foreign secretary,Ancram said,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Michael Ancram,foreign secretary,said there,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ancram,secretary Michael,said there,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
British,show that,commercial interests,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Britons,interests of,abroad will,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Labour,NA,targets hardcore,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
England,truants in,has been,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Education,launched by,Secretary Ruth,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Education Secretary,launched by,Ruth Kelly,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Education Secretary Ruth,launched by,Kelly,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
Education Secretary Ruth Kelly,launched by,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Secretary,by Education,Ruth Kelly,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Secretary Ruth,by Education,Kelly,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Secretary Ruth Kelly,by Education,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Ruth,Education Secretary,Kelly,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Ruth Kelly,Education Secretary,NA,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Kelly,Secretary Ruth,NA,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Serial,NA,truants make,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Previous,NA,initiatives brought,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Parenting,NA,contracts penalty,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
Tories,NA,say Labours,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
Labour,Tories say,previous success,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
Such,NA,absences are,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
However,NA,serial truants,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Those,NA,missing classes,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Measures,NA,such as,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Truancy,NA,has been,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Behaviour,the governments,Improvement Programme,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Behaviour Improvement,the governments,Programme,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
Behaviour Improvement Programme,the governments,NA,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
Improvement,governments Behaviour,Programme,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
Improvement Programme,governments Behaviour,NA,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0
Programme,Behaviour Improvement,NA,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
September,classes since,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Monday,place on,NA,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Police,NA,and education,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Held,NA,twice each,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Department,A,for Education,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Education,Department for,and Skills,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Skills,Education and,source said,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Every,source said,day in,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Blunkett,NA,sorry over,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
David,murder plan,Blunkett has,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
David Blunkett,murder plan,has apologised,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Blunkett,plan David,has apologised,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
MPs,apologised to,after the,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Home,after the,Office announced,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Home Office,after the,announced prematurely,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Office,the Home,announced prematurely,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Law,of a,Commission report,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Law Commission,of a,report which,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Commission,a Law,report which,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Home,The,Office has,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Home Office,The,has already,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Office,The Home,has already,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Wednesday,On,a Home,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Home,Wednesday a,Office spokeswoman,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Home Office,Wednesday a,spokeswoman said,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Office,a Home,spokeswoman said,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
England,include only,and Wales,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Wales,England and,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
News,NA,of the,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mr Blunkett,was thought,would make,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
Blunkett,thought Mr,would make,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Commons,in a,debate on,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Wednesday,debate on,NA,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Amid,NA,opposition anger,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Mr Blunkett,opposition anger,had to,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Blunkett,anger Mr,had to,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parliament,question in,on Thursday,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thursday,Parliament on,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Shadow,NA,home secretary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
David,home secretary,Davis welcomed,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
David Davis,home secretary,welcomed his,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Davis,secretary David,welcomed his,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
MPs,to face,NA,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Law,report the,Commission said,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Law Commission,report the,said it,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Commission,the Law,said it,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Home,But the,Office said,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
Home Office,But the,said mandatory,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
Office,the Home,said mandatory,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Results,NA,of a,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Home,was published,Office minister,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
Home Office,was published,minister Baroness,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
Office,published Home,minister Baroness,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
Baroness,Office minister,Scotland said,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
Baroness Scotland,Office minister,said Murder,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
Scotland,minister Baroness,said Murder,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
Murder,Scotland said,is the,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0
Where,NA,an offender,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
Hunt,NA,demo at,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
Labour,demo at,meeting Prohunt,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
Prohunt,Labour meeting,supporters are,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Labour,protest at,spring conference,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
Countryside,The,Alliance says,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
Countryside Alliance,The,says it,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
Alliance,The Countryside,says it,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
River,of the,Tyne from,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
River Tyne,of the,from the,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
Tyne,the River,from the,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
Gateshead,venue in,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
England,dogs in,and Wales,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Wales,England and,has begun,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Court,in the,of Appeal,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Appeal,Court of,NA,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
February,on 18,NA,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Court,The,of Appeal,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Appeal,Court of,is expected,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Richard,NA,Dodd regional,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Richard Dodd,NA,regional director,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Dodd,Richard,regional director,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
Countryside,of the,Alliance said,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Countryside Alliance,of the,said he,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Alliance,the Countryside,said he,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Tyneside,supporters in,to make,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
Campaigners,NA,have been,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
Mr Dodd,NA,said he,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dodd,Mr,said he,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
Parliament,demonstration outside,in September,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
September,Parliament in,NA,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Labour,to remind,that we,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Northumbria,NA,Police said,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Northumbria Police,NA,said the,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Police,Northumbria,said the,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Millennium,the pedestrian,Bridge by,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Millennium Bridge,the pedestrian,by the,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
Bridge,pedestrian Millennium,by the,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0
Assistant,But,Chief Constable,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0
Assistant Chief,But,Constable David,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Assistant Chief Constable,But,David Warcup,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Assistant Chief Constable David,But,Warcup has,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Chief,But Assistant,Constable David,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chief Constable,But Assistant,David Warcup,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chief Constable David,But Assistant,Warcup has,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Chief Constable David Warcup,But Assistant,has liaised,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Constable,Assistant Chief,David Warcup,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
Constable David,Assistant Chief,Warcup has,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1
Constable David Warcup,Assistant Chief,has liaised,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1
David,Chief Constable,Warcup has,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
David Warcup,Chief Constable,has liaised,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1
Warcup,Constable David,has liaised,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0
Fathers,NA,4 Justice,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0
Justice,Fathers 4,pensioners rights,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
